tag,mode,seed,agents,winner,ranks,scores,statuses
verify_v0,2p,1,agents/heuristic_v0.py|random,1,"{""1"": 1, ""0"": 2}","{""1"": 1077, ""0"": 307}","[""DONE"", ""DONE""]"
verify_v0,2p,2,agents/heuristic_v0.py|random,1,"{""1"": 1, ""0"": 2}","{""1"": 667, ""0"": 505}","[""DONE"", ""DONE""]"
verify_v0,2p,3,agents/heuristic_v0.py|random,1,"{""1"": 1, ""0"": 2}","{""1"": 218, ""0"": 109}","[""DONE"", ""DONE""]"
verify_v0,2p,4,agents/heuristic_v0.py|random,0,"{""0"": 1, ""1"": 2}","{""1"": 162, ""0"": 307}","[""DONE"", ""DONE""]"
verify_v0,2p,5,agents/heuristic_v0.py|random,0,"{""0"": 1, ""1"": 2}","{""0"": 307, ""1"": 298}","[""DONE"", ""DONE""]"
verify_v0,2p,6,agents/heuristic_v0.py|random,1,"{""1"": 1, ""0"": 2}","{""1"": 262, ""0"": 109}","[""DONE"", ""DONE""]"
verify_v1_4p,4p,1,agents/heuristic_v1.py|agents/heuristic_v0.py|random|random,2,"{""2"": 1, ""3"": 2, ""0"": 3, ""1"": 3}","{""3"": 531, ""2"": 758, ""0"": 307, ""1"": 307}","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
verify_v1_4p,4p,2,agents/heuristic_v1.py|agents/heuristic_v0.py|random|random,2,"{""2"": 1, ""3"": 2, ""1"": 3, ""0"": 4}","{""3"": 638, ""2"": 1104, ""0"": 443, ""1"": 505}","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
verify_v1_4p,4p,3,agents/heuristic_v1.py|agents/heuristic_v0.py|random|random,0,"{""0"": 1, ""1"": 1, ""3"": 3, ""2"": 4}","{""0"": 109, ""1"": 109, ""2"": 56, ""3"": 61}","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
verify_v1_4p,4p,4,agents/heuristic_v1.py|agents/heuristic_v0.py|random|random,2,"{""2"": 1, ""1"": 2, ""3"": 3, ""0"": 4}","{""3"": 218, ""2"": 444, ""0"": 208, ""1"": 307}","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
verify_submission,2p,1,submission/agent.py|random,1,"{""1"": 1, ""0"": 2}","{""1"": 1077, ""0"": 307}","[""DONE"", ""DONE""]"
verify_submission,2p,2,submission/agent.py|random,1,"{""1"": 1, ""0"": 2}","{""1"": 667, ""0"": 505}","[""DONE"", ""DONE""]"
verify_submission,2p,3,submission/agent.py|random,1,"{""1"": 1, ""0"": 2}","{""1"": 218, ""0"": 109}","[""DONE"", ""DONE""]"
verify_submission,2p,4,submission/agent.py|random,0,"{""0"": 1, ""1"": 2}","{""1"": 162, ""0"": 307}","[""DONE"", ""DONE""]"
verify_submission_swept,2p,1,submission/agent.py|random,1,"{""1"": 1, ""0"": 2}","{""1"": 1077, ""0"": 307}","[""DONE"", ""DONE""]"
verify_submission_swept,2p,2,submission/agent.py|random,1,"{""1"": 1, ""0"": 2}","{""1"": 667, ""0"": 505}","[""DONE"", ""DONE""]"
verify_submission_swept,2p,3,submission/agent.py|random,1,"{""1"": 1, ""0"": 2}","{""1"": 218, ""0"": 109}","[""DONE"", ""DONE""]"
verify_submission_swept,2p,4,submission/agent.py|random,0,"{""0"": 1, ""1"": 2}","{""1"": 162, ""0"": 307}","[""DONE"", ""DONE""]"
next_v1_2p,2p,1,agents/heuristic_v1.py|random,1,"{""1"": 1, ""0"": 2}","{""1"": 1467, ""0"": 367}","[""DONE"", ""DONE""]"
next_v1_2p,2p,2,agents/heuristic_v1.py|random,1,"{""1"": 1, ""0"": 2}","{""1"": 688, ""0"": 605}","[""DONE"", ""DONE""]"
next_v1_2p,2p,3,agents/heuristic_v1.py|random,1,"{""1"": 1, ""0"": 2}","{""1"": 514, ""0"": 129}","[""DONE"", ""DONE""]"
next_v1_2p,2p,4,agents/heuristic_v1.py|random,0,"{""0"": 1, ""1"": 2}","{""1"": 255, ""0"": 367}","[""DONE"", ""DONE""]"
next_v1_2p,2p,5,agents/heuristic_v1.py|random,1,"{""1"": 1, ""0"": 2}","{""1"": 491, ""0"": 367}","[""DONE"", ""DONE""]"
next_v1_2p,2p,6,agents/heuristic_v1.py|random,1,"{""1"": 1, ""0"": 2}","{""1"": 414, ""0"": 129}","[""DONE"", ""DONE""]"
next_v1_2p,2p,7,agents/heuristic_v1.py|random,1,"{""1"": 1, ""0"": 2}","{""0"": 486, ""1"": 1053}","[""DONE"", ""DONE""]"
next_v1_2p,2p,8,agents/heuristic_v1.py|random,1,"{""1"": 1, ""0"": 2}","{""1"": 1885, ""0"": 486}","[""DONE"", ""DONE""]"
next_v1_4p,4p,1,agents/heuristic_v1.py|agents/heuristic_v0.py|random|random,2,"{""2"": 1, ""3"": 2, ""0"": 3, ""1"": 3}","{""3"": 678, ""2"": 1086, ""0"": 367, ""1"": 367}","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
next_v1_4p,4p,2,agents/heuristic_v1.py|agents/heuristic_v0.py|random|random,2,"{""2"": 1, ""1"": 2, ""3"": 3, ""0"": 4}","{""2"": 1351, ""3"": 498, ""0"": 444, ""1"": 605}","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
next_v1_4p,4p,3,agents/heuristic_v1.py|agents/heuristic_v0.py|random|random,0,"{""0"": 1, ""1"": 1, ""3"": 3, ""2"": 4}","{""3"": 107, ""0"": 129, ""1"": 129, ""2"": 34}","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
next_v1_4p,4p,4,agents/heuristic_v1.py|agents/heuristic_v0.py|random|random,2,"{""2"": 1, ""3"": 2, ""1"": 3, ""0"": 4}","{""2"": 554, ""3"": 350, ""0"": 244, ""1"": 345}","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
next_v1_4p,4p,5,agents/heuristic_v1.py|agents/heuristic_v0.py|random|random,3,"{""3"": 1, ""0"": 2, ""1"": 3, ""2"": 4}","{""2"": 167, ""3"": 439, ""0"": 367, ""1"": 346}","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
next_v1_4p,4p,6,agents/heuristic_v1.py|agents/heuristic_v0.py|random|random,2,"{""2"": 1, ""3"": 2, ""0"": 3, ""1"": 3}","{""2"": 449, ""3"": 349, ""0"": 129, ""1"": 129}","[""DONE"", ""DONE"", ""DONE"", ""DONE""]"
opening_v1_4p_seq,4p,3,agents/heuristic_v1.py|agents/heuristic_v0.py|random|random,0,"{""0"": 1, ""1"": 2, ""3"": 3, ""2"": 4}","{""0"": 1008, ""1"": 961, ""3"": 37, ""2"": 0}","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 4, ""ships"": 194, ""home_alive"": true}, ""1"": {""planets"": 3, ""ships"": 195, ""home_alive"": true}, ""2"": {""planets"": 0, ""ships"": 37, ""home_alive"": false}, ""3"": {""planets"": 1, ""ships"": 60, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 5, ""ships"": 761, ""home_alive"": true}, ""1"": {""planets"": 4, ""ships"": 733, ""home_alive"": true}, ""2"": {""planets"": 0, ""ships"": 0, ""home_alive"": false}, ""3"": {""planets"": 1, ""ships"": 46, ""home_alive"": true}}}"
opening_v1_4p_seq,4p,4,agents/heuristic_v1.py|agents/heuristic_v0.py|random|random,1,"{""1"": 1, ""0"": 2, ""2"": 3, ""3"": 4}","{""0"": 798, ""1"": 1050, ""2"": 283, ""3"": 145}","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 2, ""ships"": 273, ""home_alive"": true}, ""1"": {""planets"": 2, ""ships"": 273, ""home_alive"": true}, ""2"": {""planets"": 2, ""ships"": 248, ""home_alive"": true}, ""3"": {""planets"": 1, ""ships"": 133, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 3, ""ships"": 626, ""home_alive"": true}, ""1"": {""planets"": 4, ""ships"": 899, ""home_alive"": true}, ""2"": {""planets"": 3, ""ships"": 336, ""home_alive"": true}, ""3"": {""planets"": 3, ""ships"": 173, ""home_alive"": true}}}"
opening_v1_4p_seq,4p,5,agents/heuristic_v1.py|agents/heuristic_v0.py|random|random,2,"{""2"": 1, ""3"": 2, ""0"": 3, ""1"": 4}","{""3"": 350, ""2"": 379, ""0"": 310, ""1"": 297}","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 2, ""ships"": 74, ""home_alive"": true}, ""1"": {""planets"": 2, ""ships"": 73, ""home_alive"": true}, ""2"": {""planets"": 1, ""ships"": 61, ""home_alive"": true}, ""3"": {""planets"": 2, ""ships"": 62, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 2, ""ships"": 253, ""home_alive"": true}, ""1"": {""planets"": 2, ""ships"": 252, ""home_alive"": true}, ""2"": {""planets"": 5, ""ships"": 244, ""home_alive"": true}, ""3"": {""planets"": 4, ""ships"": 233, ""home_alive"": true}}}"
opening_v1_4p_seq,4p,6,agents/heuristic_v1.py|agents/heuristic_v0.py|random|random,2,"{""2"": 1, ""3"": 2, ""0"": 3, ""1"": 3}","{""2"": 449, ""3"": 349, ""0"": 104, ""1"": 104}","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 1, ""ships"": 60, ""home_alive"": true}, ""1"": {""planets"": 1, ""ships"": 60, ""home_alive"": true}, ""2"": {""planets"": 1, ""ships"": 27, ""home_alive"": true}, ""3"": {""planets"": 1, ""ships"": 27, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 1, ""ships"": 85, ""home_alive"": true}, ""1"": {""planets"": 1, ""ships"": 85, ""home_alive"": true}, ""2"": {""planets"": 3, ""ships"": 357, ""home_alive"": true}, ""3"": {""planets"": 3, ""ships"": 243, ""home_alive"": true}}}"
mid4p_regroup_v1,4p,1,agents/heuristic_v1.py|agents/heuristic_v0.py|random|random,2,"{""2"": 1, ""0"": 2, ""3"": 3, ""1"": 4}","{""3"": 482, ""2"": 805, ""0"": 586, ""1"": 277}","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 3, ""ships"": 219, ""home_alive"": true}, ""1"": {""planets"": 3, ""ships"": 137, ""home_alive"": true}, ""2"": {""planets"": 3, ""ships"": 165, ""home_alive"": true}, ""3"": {""planets"": 3, ""ships"": 155, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 3, ""ships"": 551, ""home_alive"": true}, ""1"": {""planets"": 2, ""ships"": 274, ""home_alive"": true}, ""2"": {""planets"": 8, ""ships"": 687, ""home_alive"": true}, ""3"": {""planets"": 5, ""ships"": 467, ""home_alive"": true}}}"
mid4p_regroup_v1,4p,2,agents/heuristic_v1.py|agents/heuristic_v0.py|random|random,0,"{""0"": 1, ""1"": 2, ""2"": 3, ""3"": 4}","{""3"": 637, ""2"": 811, ""0"": 1014, ""1"": 1011}","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 3, ""ships"": 523, ""home_alive"": true}, ""1"": {""planets"": 3, ""ships"": 523, ""home_alive"": true}, ""2"": {""planets"": 3, ""ships"": 388, ""home_alive"": true}, ""3"": {""planets"": 4, ""ships"": 379, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 3, ""ships"": 875, ""home_alive"": true}, ""1"": {""planets"": 3, ""ships"": 925, ""home_alive"": true}, ""2"": {""planets"": 6, ""ships"": 822, ""home_alive"": true}, ""3"": {""planets"": 6, ""ships"": 727, ""home_alive"": true}}}"
mid4p_regroup_v1,4p,3,agents/heuristic_v1.py|agents/heuristic_v0.py|random|random,0,"{""0"": 1, ""1"": 2, ""3"": 3, ""2"": 4}","{""0"": 1008, ""1"": 961, ""3"": 37, ""2"": 0}","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 4, ""ships"": 194, ""home_alive"": true}, ""1"": {""planets"": 3, ""ships"": 195, ""home_alive"": true}, ""2"": {""planets"": 0, ""ships"": 37, ""home_alive"": false}, ""3"": {""planets"": 1, ""ships"": 60, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 5, ""ships"": 761, ""home_alive"": true}, ""1"": {""planets"": 4, ""ships"": 733, ""home_alive"": true}, ""2"": {""planets"": 0, ""ships"": 0, ""home_alive"": false}, ""3"": {""planets"": 1, ""ships"": 46, ""home_alive"": true}}}"
mid4p_regroup_v1,4p,4,agents/heuristic_v1.py|agents/heuristic_v0.py|random|random,1,"{""1"": 1, ""0"": 2, ""2"": 3, ""3"": 4}","{""0"": 798, ""1"": 1050, ""2"": 283, ""3"": 145}","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 2, ""ships"": 273, ""home_alive"": true}, ""1"": {""planets"": 2, ""ships"": 273, ""home_alive"": true}, ""2"": {""planets"": 2, ""ships"": 248, ""home_alive"": true}, ""3"": {""planets"": 1, ""ships"": 133, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 3, ""ships"": 626, ""home_alive"": true}, ""1"": {""planets"": 4, ""ships"": 899, ""home_alive"": true}, ""2"": {""planets"": 3, ""ships"": 336, ""home_alive"": true}, ""3"": {""planets"": 3, ""ships"": 173, ""home_alive"": true}}}"
mid4p_regroup_v1,4p,5,agents/heuristic_v1.py|agents/heuristic_v0.py|random|random,2,"{""2"": 1, ""3"": 2, ""0"": 3, ""1"": 4}","{""3"": 350, ""2"": 379, ""0"": 310, ""1"": 297}","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 2, ""ships"": 74, ""home_alive"": true}, ""1"": {""planets"": 2, ""ships"": 73, ""home_alive"": true}, ""2"": {""planets"": 1, ""ships"": 61, ""home_alive"": true}, ""3"": {""planets"": 2, ""ships"": 62, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 2, ""ships"": 253, ""home_alive"": true}, ""1"": {""planets"": 2, ""ships"": 252, ""home_alive"": true}, ""2"": {""planets"": 5, ""ships"": 244, ""home_alive"": true}, ""3"": {""planets"": 4, ""ships"": 233, ""home_alive"": true}}}"
mid4p_regroup_v1,4p,6,agents/heuristic_v1.py|agents/heuristic_v0.py|random|random,2,"{""2"": 1, ""3"": 2, ""0"": 3, ""1"": 3}","{""2"": 449, ""3"": 349, ""0"": 104, ""1"": 104}","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 1, ""ships"": 60, ""home_alive"": true}, ""1"": {""planets"": 1, ""ships"": 60, ""home_alive"": true}, ""2"": {""planets"": 1, ""ships"": 27, ""home_alive"": true}, ""3"": {""planets"": 1, ""ships"": 27, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 1, ""ships"": 85, ""home_alive"": true}, ""1"": {""planets"": 1, ""ships"": 85, ""home_alive"": true}, ""2"": {""planets"": 3, ""ships"": 357, ""home_alive"": true}, ""3"": {""planets"": 3, ""ships"": 243, ""home_alive"": true}}}"
mid4p_regroup_v1,4p,7,agents/heuristic_v1.py|agents/heuristic_v0.py|random|random,0,"{""0"": 1, ""1"": 2, ""3"": 3, ""2"": 4}","{""0"": 1126, ""1"": 929, ""2"": 297, ""3"": 886}","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 4, ""ships"": 320, ""home_alive"": true}, ""1"": {""planets"": 4, ""ships"": 306, ""home_alive"": true}, ""2"": {""planets"": 4, ""ships"": 252, ""home_alive"": true}, ""3"": {""planets"": 5, ""ships"": 313, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 5, ""ships"": 860, ""home_alive"": true}, ""1"": {""planets"": 4, ""ships"": 739, ""home_alive"": true}, ""2"": {""planets"": 4, ""ships"": 284, ""home_alive"": true}, ""3"": {""planets"": 7, ""ships"": 668, ""home_alive"": true}}}"
mid4p_regroup_v1,4p,8,agents/heuristic_v1.py|agents/heuristic_v0.py|random|random,1,"{""1"": 1, ""0"": 2, ""3"": 3, ""2"": 4}","{""0"": 1162, ""1"": 1495, ""2"": 790, ""3"": 1083}","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 5, ""ships"": 415, ""home_alive"": true}, ""1"": {""planets"": 5, ""ships"": 415, ""home_alive"": true}, ""2"": {""planets"": 5, ""ships"": 424, ""home_alive"": true}, ""3"": {""planets"": 5, ""ships"": 400, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 5, ""ships"": 1059, ""home_alive"": true}, ""1"": {""planets"": 5, ""ships"": 1172, ""home_alive"": true}, ""2"": {""planets"": 7, ""ships"": 800, ""home_alive"": true}, ""3"": {""planets"": 8, ""ships"": 963, ""home_alive"": true}}}"
sparring_v1_mix_2p_random,2p,1,agents/heuristic_v1.py|random,1,"{""1"": 1, ""0"": 2}","{""1"": 1463, ""0"": 821}","[""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 3, ""ships"": 237, ""home_alive"": true}, ""1"": {""planets"": 5, ""ships"": 196, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 4, ""ships"": 650, ""home_alive"": true}, ""1"": {""planets"": 10, ""ships"": 1103, ""home_alive"": true}}}"
sparring_v1_mix_2p_random,2p,2,agents/heuristic_v1.py|random,0,"{""0"": 1, ""1"": 2}","{""1"": 588, ""0"": 2227}","[""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 4, ""ships"": 551, ""home_alive"": true}, ""1"": {""planets"": 4, ""ships"": 410, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 7, ""ships"": 1689, ""home_alive"": true}, ""1"": {""planets"": 4, ""ships"": 680, ""home_alive"": true}}}"
sparring_v1_mix_2p_random,2p,3,agents/heuristic_v1.py|random,0,"{""0"": 1, ""1"": 2}","{""1"": 406, ""0"": 1213}","[""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 5, ""ships"": 303, ""home_alive"": true}, ""1"": {""planets"": 1, ""ships"": 49, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 6, ""ships"": 890, ""home_alive"": true}, ""1"": {""planets"": 6, ""ships"": 220, ""home_alive"": true}}}"
sparring_v1_mix_2p_random,2p,4,agents/heuristic_v1.py|random,0,"{""0"": 1, ""1"": 2}","{""0"": 1187, ""1"": 513}","[""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 4, ""ships"": 309, ""home_alive"": true}, ""1"": {""planets"": 1, ""ships"": 114, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 6, ""ships"": 883, ""home_alive"": true}, ""1"": {""planets"": 3, ""ships"": 303, ""home_alive"": true}}}"
sparring_v1_mix_2p_random,2p,5,agents/heuristic_v1.py|random,1,"{""1"": 1, ""0"": 2}","{""1"": 526, ""0"": 196}","[""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 1, ""ships"": 61, ""home_alive"": true}, ""1"": {""planets"": 2, ""ships"": 76, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 1, ""ships"": 139, ""home_alive"": true}, ""1"": {""planets"": 7, ""ships"": 299, ""home_alive"": true}}}"
sparring_v1_mix_2p_random,2p,6,agents/heuristic_v1.py|random,0,"{""0"": 1, ""1"": 1}","{""1"": 406, ""0"": 406}","[""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 2, ""ships"": 57, ""home_alive"": true}, ""1"": {""planets"": 1, ""ships"": 28, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 2, ""ships"": 292, ""home_alive"": true}, ""1"": {""planets"": 3, ""ships"": 259, ""home_alive"": true}}}"
sparring_v1_mix_2p_v0,2p,1,agents/heuristic_v1.py|agents/heuristic_v0.py,0,"{""0"": 1, ""1"": 1}","{""0"": 964, ""1"": 964}","[""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 3, ""ships"": 237, ""home_alive"": true}, ""1"": {""planets"": 3, ""ships"": 237, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 5, ""ships"": 736, ""home_alive"": true}, ""1"": {""planets"": 5, ""ships"": 736, ""home_alive"": true}}}"
sparring_v1_mix_2p_v0,2p,2,agents/heuristic_v1.py|agents/heuristic_v0.py,1,"{""1"": 1, ""0"": 2}","{""0"": 1974, ""1"": 1976}","[""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 4, ""ships"": 551, ""home_alive"": true}, ""1"": {""planets"": 4, ""ships"": 551, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 6, ""ships"": 1502, ""home_alive"": true}, ""1"": {""planets"": 6, ""ships"": 1507, ""home_alive"": true}}}"
sparring_v1_mix_2p_v0,2p,3,agents/heuristic_v1.py|agents/heuristic_v0.py,0,"{""0"": 1, ""1"": 1}","{""0"": 1225, ""1"": 1225}","[""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 5, ""ships"": 303, ""home_alive"": true}, ""1"": {""planets"": 5, ""ships"": 303, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 6, ""ships"": 902, ""home_alive"": true}, ""1"": {""planets"": 6, ""ships"": 902, ""home_alive"": true}}}"
sparring_v1_mix_2p_v0,2p,4,agents/heuristic_v1.py|agents/heuristic_v0.py,0,"{""0"": 1, ""1"": 1}","{""0"": 1314, ""1"": 1314}","[""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 4, ""ships"": 309, ""home_alive"": true}, ""1"": {""planets"": 4, ""ships"": 309, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 6, ""ships"": 953, ""home_alive"": true}, ""1"": {""planets"": 6, ""ships"": 953, ""home_alive"": true}}}"
sparring_v1_mix_2p_v0,2p,5,agents/heuristic_v1.py|agents/heuristic_v0.py,0,"{""0"": 1, ""1"": 1}","{""0"": 196, ""1"": 196}","[""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 1, ""ships"": 61, ""home_alive"": true}, ""1"": {""planets"": 1, ""ships"": 61, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 1, ""ships"": 139, ""home_alive"": true}, ""1"": {""planets"": 1, ""ships"": 139, ""home_alive"": true}}}"
sparring_v1_mix_2p_v0,2p,6,agents/heuristic_v1.py|agents/heuristic_v0.py,0,"{""0"": 1, ""1"": 1}","{""0"": 406, ""1"": 406}","[""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 2, ""ships"": 57, ""home_alive"": true}, ""1"": {""planets"": 2, ""ships"": 57, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 2, ""ships"": 292, ""home_alive"": true}, ""1"": {""planets"": 2, ""ships"": 292, ""home_alive"": true}}}"
sparring_v1_mix_4p_mix_a,4p,1,agents/heuristic_v1.py|agents/heuristic_v0.py|random|random,2,"{""2"": 1, ""0"": 2, ""3"": 3, ""1"": 4}","{""3"": 482, ""2"": 805, ""0"": 586, ""1"": 277}","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 3, ""ships"": 219, ""home_alive"": true}, ""1"": {""planets"": 3, ""ships"": 137, ""home_alive"": true}, ""2"": {""planets"": 3, ""ships"": 165, ""home_alive"": true}, ""3"": {""planets"": 3, ""ships"": 155, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 3, ""ships"": 551, ""home_alive"": true}, ""1"": {""planets"": 2, ""ships"": 274, ""home_alive"": true}, ""2"": {""planets"": 8, ""ships"": 687, ""home_alive"": true}, ""3"": {""planets"": 5, ""ships"": 467, ""home_alive"": true}}}"
sparring_v1_mix_4p_mix_a,4p,2,agents/heuristic_v1.py|agents/heuristic_v0.py|random|random,0,"{""0"": 1, ""1"": 2, ""2"": 3, ""3"": 4}","{""3"": 637, ""2"": 811, ""0"": 1014, ""1"": 1011}","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 3, ""ships"": 523, ""home_alive"": true}, ""1"": {""planets"": 3, ""ships"": 523, ""home_alive"": true}, ""2"": {""planets"": 3, ""ships"": 388, ""home_alive"": true}, ""3"": {""planets"": 4, ""ships"": 379, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 3, ""ships"": 875, ""home_alive"": true}, ""1"": {""planets"": 3, ""ships"": 925, ""home_alive"": true}, ""2"": {""planets"": 6, ""ships"": 822, ""home_alive"": true}, ""3"": {""planets"": 6, ""ships"": 727, ""home_alive"": true}}}"
sparring_v1_mix_4p_mix_a,4p,3,agents/heuristic_v1.py|agents/heuristic_v0.py|random|random,0,"{""0"": 1, ""1"": 2, ""3"": 3, ""2"": 4}","{""0"": 1008, ""1"": 961, ""3"": 37, ""2"": 0}","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 4, ""ships"": 194, ""home_alive"": true}, ""1"": {""planets"": 3, ""ships"": 195, ""home_alive"": true}, ""2"": {""planets"": 0, ""ships"": 37, ""home_alive"": false}, ""3"": {""planets"": 1, ""ships"": 60, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 5, ""ships"": 761, ""home_alive"": true}, ""1"": {""planets"": 4, ""ships"": 733, ""home_alive"": true}, ""2"": {""planets"": 0, ""ships"": 0, ""home_alive"": false}, ""3"": {""planets"": 1, ""ships"": 46, ""home_alive"": true}}}"
sparring_v1_mix_4p_mix_a,4p,4,agents/heuristic_v1.py|agents/heuristic_v0.py|random|random,1,"{""1"": 1, ""0"": 2, ""2"": 3, ""3"": 4}","{""0"": 798, ""1"": 1050, ""2"": 283, ""3"": 145}","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 2, ""ships"": 273, ""home_alive"": true}, ""1"": {""planets"": 2, ""ships"": 273, ""home_alive"": true}, ""2"": {""planets"": 2, ""ships"": 248, ""home_alive"": true}, ""3"": {""planets"": 1, ""ships"": 133, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 3, ""ships"": 626, ""home_alive"": true}, ""1"": {""planets"": 4, ""ships"": 899, ""home_alive"": true}, ""2"": {""planets"": 3, ""ships"": 336, ""home_alive"": true}, ""3"": {""planets"": 3, ""ships"": 173, ""home_alive"": true}}}"
sparring_v1_mix_4p_mix_a,4p,5,agents/heuristic_v1.py|agents/heuristic_v0.py|random|random,2,"{""2"": 1, ""3"": 2, ""0"": 3, ""1"": 4}","{""3"": 350, ""2"": 379, ""0"": 310, ""1"": 297}","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","{""step_50"": {""0"": {""planets"": 2, ""ships"": 74, ""home_alive"": true}, ""1"": {""planets"": 2, ""ships"": 73, ""home_alive"": true}, ""2"": {""planets"": 1, ""ships"": 61, ""home_alive"": true}, ""3"": {""planets"": 2, ""ships"": 62, ""home_alive"": true}}, ""step_100"": {""0"": {""planets"": 2, ""ships"": 253, ""home_alive"": true}, ""1"": {""planets"": 2, ""ships"": 252, ""home_alive"": true}, ""2"": {""planets"": 5, ""ships"": 244, ""home_alive"": true}, ""3"": {""planets"": 4, ""ships"": 233, ""home_alive"": true}}}"
